,V1,V2,V3,V4,V6,V7
11959,3762.130024,0,28,25,3762.130024,3623.859212
11960,3479.43138,0,19,42,3479.43138,3336.913496
11961,3795.518408,0,28,27,3795.518408,3631.410651
11962,4036.344396,0,29,50,4036.344396,3971.198924
11963,3879.324722,0,29,32,3879.324722,3768.474083
11964,3775.714868,0,26,40,3775.714868,3662.039244
11965,3464.678538,0,24,13,3464.678538,3271.853178
11966,3463.373821,1,19,56,3568.663198,3463.373821
11967,4307.110752,0,35,37,4307.110752,4231.059382
11968,4068.421335,0,32,33,4068.421335,3975.464381
11969,3206.447405,1,20,25,3399.319969,3206.447405
11970,3976.247532,0,33,16,3976.247532,3811.508382
11971,3691.214642,0,24,42,3691.214642,3551.590604
11972,3425.223915,0,17,44,3425.223915,3280.016869
11973,4295.384909,0,34,45,4295.384909,4259.307436
11974,3465.994739,0,19,40,3465.994739,3302.468543
11975,4256.947626,0,32,55,4256.947626,4238.797177
11976,3562.427224,0,19,55,3562.427224,3445.255405
11977,4057.058854,0,31,40,4057.058854,3987.3803
11978,3724.649299,0,28,20,3724.649299,3561.324702
11979,3384.752662,0,17,40,3384.752662,3217.035916
11980,3472.304624,0,22,25,3472.304624,3307.026181
11981,3458.0418,0,19,40,3458.0418,3333.938508
11982,4317.680988,0,35,39,4317.680988,4236.979628
11983,3824.393134,0,25,54,3824.393134,3755.110283
11984,3716.52846,0,25,39,3716.52846,3609.594649
11985,3508.629496,1,22,46,3618.216283,3508.629496
11986,3334.82722,0,18,28,3334.82722,3136.497733
11987,3886.405196,0,29,33,3886.405196,3775.542449
11988,3485.575405,0,18,49,3485.575405,3350.053325
11989,3333.032179,0,19,21,3333.032179,3126.190028
11990,3386.714449,0,17,40,3386.714449,3220.354377
11991,4185.575791,0,32,47,4185.575791,4134.470977
11992,3641.876494,0,25,30,3641.876494,3537.047701
11993,3397.436612,0,19,30,3397.436612,3217.627993
11994,3651.576384,0,24,36,3651.576384,3512.585956
11995,3390.30909,0,21,20,3390.30909,3198.46459
11996,3569.949525,0,23,32,3569.949525,3418.365766
11997,3511.89651,0,19,47,3511.89651,3382.826122
11998,3076.716826,1,18,20,3284.892351,3076.716826
11999,4593.934325,0,38,45,4593.934325,4584.46689
12000,3176.661411,1,18,30,3340.203294,3176.661411
12001,3646.797523,0,24,38,3646.797523,3486.759127
12002,3586.463444,0,25,19,3586.463444,3375.574578
12003,3533.702846,0,18,56,3533.702846,3430.063875
12004,4018.002292,0,29,49,4018.002292,3962.286241
12005,3771.998063,0,25,46,3771.998063,3686.353262
12006,3429.234077,0,22,19,3429.234077,3244.190949
12007,3161.156433,1,21,15,3367.568028,3161.156433
12008,3121.294791,1,19,21,3325.14771,3121.294791
12009,3862.591911,0,29,29,3862.591911,3732.455761
12010,3774.753099,0,29,17,3774.753099,3575.259722
12011,3790.134255,0,27,36,3790.134255,3684.031876
12012,3959.047433,0,29,42,3959.047433,3867.303326
12013,3292.218486,0,19,18,3292.218486,3097.698631
12014,3318.846602,1,21,30,3478.04725,3318.846602
12015,3564.35135,0,22,37,3564.35135,3427.370257
12016,3862.664058,0,28,37,3862.664058,3746.546472
12017,3904.884811,0,29,34,3904.884811,3792.221205
12018,3315.022343,1,21,33,3500.955344,3315.022343
12019,3664.054191,0,19,70,3664.054191,3613.648451
12020,3758.637231,0,27,30,3758.637231,3623.598258
12021,3660.387658,0,25,30,3660.387658,3501.498853
12022,3369.448063,0,21,15,3369.448063,3153.884229
12023,3229.058174,1,20,27,3388.370294,3229.058174
12024,3424.206735,0,16,50,3424.206735,3289.383475
12025,3479.94055,0,21,31,3479.94055,3311.014922
12026,3845.304231,0,27,39,3845.304231,3728.120844
12027,3443.809056,0,19,37,3443.809056,3278.651469
12028,3673.655776,1,20,72,3719.000609,3673.655776
12029,3443.887304,0,18,46,3443.887304,3338.192763
12030,3641.953723,1,25,42,3750.82794,3641.953723
12031,3607.42266,0,19,60,3607.42266,3509.449782
12032,3378.866163,0,20,23,3378.866163,3193.884054
12033,3382.815055,1,20,40,3503.199932,3382.815055
12034,3586.070806,0,20,53,3586.070806,3481.574854
12035,3960.847705,0,29,41,3960.847705,3871.270378
12036,3787.883458,0,24,56,3787.883458,3746.674252
12037,3710.482494,0,23,51,3710.482494,3603.952117
12038,3540.902463,0,19,53,3540.902463,3434.906466
12039,3839.470234,0,30,20,3839.470234,3667.241692
12040,3601.863313,0,25,24,3601.863313,3445.977307
12041,3945.302758,0,31,26,3945.302758,3809.459612
12042,3350.59634,0,21,12,3350.59634,3132.046289
12043,3792.351362,0,22,71,3792.351362,3780.765101
12044,3294.811562,1,19,37,3442.616605,3294.811562
12045,4312.809259,0,35,35,4312.809259,4218.258495
12046,3356.85242,0,18,30,3356.85242,3196.718567
12047,3223.398883,0,17,16,3223.398883,3009.283046
12048,3177.548238,0,17,11,3177.548238,2960.285319
12049,3773.295439,1,25,55,3826.010548,3773.295439
12050,3861.389777,0,27,43,3861.389777,3770.60856
12051,3905.736574,0,29,35,3905.736574,3791.452481
12052,3799.097839,1,29,35,3905.236993,3799.097839
12053,3424.039463,0,21,23,3424.039463,3229.624859
12054,3331.287406,0,18,26,3331.287406,3164.916927
12055,4271.236852,0,35,35,4271.236852,4188.622439
12056,3960.809262,0,28,51,3960.809262,3925.223364
12057,3296.270073,0,17,25,3296.270073,3087.045951
12058,3414.817063,1,19,50,3537.57336,3414.817063
12059,3341.660998,1,19,43,3478.958729,3341.660998
12060,3573.118499,0,25,20,3573.118499,3383.817626
12061,3596.787808,1,17,76,3630.723654,3596.787808
12062,3761.294978,0,28,24,3761.294978,3619.57216
12063,3600.266595,0,18,65,3600.266595,3520.951994
12064,4372.262866,0,38,21,4372.262866,4279.90507
12065,3797.162917,0,26,42,3797.162917,3696.114123
12066,4729.36639,0,42,25,4729.36639,4641.619798
12067,4087.551497,0,33,30,4087.551497,4000.138241
12068,3796.627142,0,28,28,3796.627142,3667.305149
12069,4103.737855,0,33,30,4103.737855,4001.217164
12070,4357.175128,0,37,27,4357.175128,4250.133387
12071,3955.355787,0,29,40,3955.355787,3827.435298
12072,4045.299216,1,30,52,4098.755695,4045.299216
12073,4103.501504,0,33,30,4103.501504,3998.5517
12074,3979.927065,0,30,36,3979.927065,3863.30889
12075,4071.457111,0,32,35,4071.457111,4001.104404
12076,4518.446319,0,39,25,4518.446319,4385.255549
12077,4448.429498,0,37,40,4448.429498,4443.323244
12078,4004.239574,0,31,35,4004.239574,3935.675693
12079,3471.895652,0,23,20,3471.895652,3297.03298
12080,3850.072717,0,31,14,3850.072717,3673.274598
12081,4296.780229,0,36,28,4296.780229,4191.487505
12082,4135.651803,0,34,25,4135.651803,3989.508315
12083,4018.643767,0,31,34,4018.643767,3916.406339
12084,3303.186371,1,21,30,3474.073707,3303.186371
12085,3666.416946,0,23,45,3666.416946,3571.961065
12086,3869.123298,0,29,30,3869.123298,3739.6678
12087,4131.443762,0,32,40,4131.443762,4080.759209
12088,3127.602213,1,14,40,3283.498832,3127.602213
12089,3768.100534,0,27,33,3768.100534,3677.457245
12090,3805.698548,0,27,38,3805.698548,3713.069122
12091,3714.055103,0,27,23,3714.055103,3536.297394
12092,3732.921396,1,26,45,3802.885495,3732.921396
12093,3887.234361,0,31,19,3887.234361,3725.686481
12094,4342.178507,0,35,43,4342.178507,4288.698687
12095,4162.323855,0,32,45,4162.323855,4133.528469
12096,4049.599883,0,32,30,4049.599883,3934.613128
12097,3507.076155,0,20,40,3507.076155,3364.498151
12098,3655.377895,0,26,23,3655.377895,3477.320171
12099,3786.815705,0,27,34,3786.815705,3685.185583
12100,3601.233216,0,23,40,3601.233216,3497.325231
12101,4084.317447,0,31,45,4084.317447,4051.467663
12102,3126.738625,1,16,35,3322.910272,3126.738625
12103,3420.078217,0,19,34,3420.078217,3256.104646
12104,3555.18313,0,18,60,3555.18313,3478.645459
12105,3488.078681,0,19,41,3488.078681,3320.688995
12106,3919.857264,0,30,30,3919.857264,3817.927079
12107,3391.527633,0,19,32,3391.527633,3241.021229
12108,3681.877615,0,26,28,3681.877615,3538.903087
12109,3739.008592,0,26,35,3739.008592,3605.48928
12110,3574.697071,0,22,37,3574.697071,3405.771888
12111,3962.486387,0,30,35,3962.486387,3857.757607
12112,3757.946731,0,28,21,3757.946731,3573.371835
12113,4307.695592,0,36,30,4307.695592,4210.245661
12114,3313.437087,1,20,35,3491.947578,3313.437087
12115,3700.975287,0,23,50,3700.975287,3614.037495
12116,3560.380439,0,18,61,3560.380439,3466.597641
12117,4358.315862,0,36,35,4358.315862,4274.796563
12118,4133.66127,0,34,27,4133.66127,4002.600688
12119,3865.833024,0,27,45,3865.833024,3788.054083
12120,3711.272476,0,27,25,3711.272476,3547.67884
12121,3320.149401,1,18,45,3460.582629,3320.149401
12122,4187.672948,0,34,33,4187.672948,4029.028726
12123,3252.335379,0,18,15,3252.335379,3019.799529
12124,4391.46792,0,37,31,4391.46792,4329.304714
12125,3395.641617,0,19,32,3395.641617,3227.740274
12126,3602.866629,0,25,24,3602.866629,3442.539378
12127,3606.669874,0,23,35,3606.669874,3447.209932
12128,3824.464713,0,30,19,3824.464713,3682.164968
12129,4408.436923,0,35,47,4408.436923,4364.219848
12130,3765.49893,0,27,33,3765.49893,3659.251015
12131,3509.728048,0,20,40,3509.728048,3369.143471
12132,3054.535154,1,19,14,3279.091578,3054.535154
12133,4263.277817,0,36,25,4263.277817,4177.026119
12134,3981.082248,0,32,25,3981.082248,3866.01259
12135,3468.464041,1,24,34,3619.965816,3468.464041
12136,3627.092326,0,18,72,3627.092326,3586.692709
12137,3110.669522,1,17,27,3300.170991,3110.669522
12138,3871.805152,1,22,80,3864.650158,3871.805152
12139,3826.077957,0,27,39,3826.077957,3739.044418
12140,3450.346231,0,20,33,3450.346231,3278.622478
12141,3441.050394,0,17,47,3441.050394,3312.083068
12142,3337.906961,0,18,28,3337.906961,3156.680296
12143,3570.839282,1,22,51,3655.288968,3570.839282
12144,3416.174256,0,21,24,3416.174256,3246.849973
12145,4018.948038,0,28,57,4018.948038,3955.841324
12146,3533.607373,0,25,14,3533.607373,3329.952793
12147,3491.083714,0,21,32,3491.083714,3331.930377
12148,4280.577897,0,33,50,4280.577897,4258.508662
12149,4628.923087,0,39,40,4628.923087,4607.952376
12150,3592.313168,0,20,53,3592.313168,3501.413873
12151,3867.704571,0,27,46,3867.704571,3794.101062
12152,3826.052962,0,28,33,3826.052962,3711.126447
12153,3546.592264,0,21,40,3546.592264,3414.947742
12154,3425.877279,0,19,36,3425.877279,3282.509497
12155,3744.918091,0,26,37,3744.918091,3651.524589
12156,3305.347522,1,21,30,3468.324398,3305.347522
12157,3339.978259,0,18,29,3339.978259,3154.007606
12158,3578.956502,0,24,29,3578.956502,3438.989692
12159,3494.38218,0,19,45,3494.38218,3378.305216
12160,3664.242054,0,26,24,3664.242054,3477.702252
12161,3235.993987,0,19,7,3235.993987,2998.386919
12162,3714.049351,0,25,39,3714.049351,3588.378233
12163,3407.439932,1,22,35,3534.518605,3407.439932
12164,3629.582685,0,20,60,3629.582685,3538.336521
12165,3297.629592,1,20,34,3439.553041,3297.629592
12166,3311.722291,0,18,24,3311.722291,3121.435677
12167,3738.299245,1,21,72,3764.381081,3738.299245
12168,3340.667162,1,22,30,3509.665734,3340.667162
12169,4219.594241,0,35,27,4219.594241,4099.506885
12170,3619.83767,0,26,20,3619.83767,3468.29623
12171,3370.818834,0,18,33,3370.818834,3206.667252
12172,3550.267706,0,23,29,3550.267706,3385.387452
12173,3838.493557,0,27,42,3838.493557,3769.719858
12174,3586.814187,0,21,44,3586.814187,3436.349112
12175,3506.36002,0,23,23,3506.36002,3318.840161
12176,4187.102981,0,31,56,4187.102981,4186.697642
12177,3679.555116,0,27,19,3679.555116,3484.661448
12178,3112.096237,1,21,10,3330.834597,3112.096237
12179,3368.092046,0,21,15,3368.092046,3147.795464
12180,3843.714748,0,25,57,3843.714748,3803.136936
12181,3826.817931,0,26,49,3826.817931,3780.265304
12182,3243.206469,1,19,33,3416.257873,3243.206469
12183,3485.818186,0,21,34,3485.818186,3349.539902
12184,3353.938096,0,18,30,3353.938096,3174.431523
12185,3292.510729,0,15,36,3292.510729,3111.972013
12186,3391.636765,0,24,2,3391.636765,3150.69063
12187,3542.152191,0,19,51,3542.152191,3417.605471
12188,3265.290773,1,18,39,3421.031763,3265.290773
12189,3097.902013,1,22,5,3329.742768,3097.902013
12190,3758.912582,0,27,30,3758.912582,3629.392955
12191,3951.285526,0,34,4,3951.285526,3734.566963
12192,3676.823808,0,27,19,3676.823808,3489.323281
12193,3454.609335,0,21,28,3454.609335,3288.947553
12194,3352.586574,1,20,41,3479.687663,3352.586574
12195,3577.169507,0,22,41,3577.169507,3465.150233
12196,3547.579071,0,23,27,3547.579071,3372.148178
12197,3855.126616,0,30,22,3855.126616,3710.335997
12198,3595.842146,0,21,45,3595.842146,3445.908254
12199,4259.243807,0,36,23,4259.243807,4100.692814
12200,3468.259403,0,17,52,3468.259403,3336.426633
12201,3783.572522,0,26,40,3783.572522,3701.828973
12202,3558.294983,1,25,35,3687.376532,3558.294983
12203,3397.617706,0,19,30,3397.617706,3224.608827
12204,3259.369043,0,17,20,3259.369043,3036.615516
12205,3559.956261,0,19,54,3559.956261,3453.480499
12206,3944.663582,0,29,40,3944.663582,3858.612783
12207,3090.203515,1,21,8,3288.38508,3090.203515
12208,3549.260847,0,23,33,3549.260847,3427.290277
12209,3999.172734,0,28,55,3999.172734,3968.772756
12210,3548.040814,0,18,57,3548.040814,3437.592214
12211,3638.479387,0,25,28,3638.479387,3468.915237
12212,4143.538505,0,33,34,4143.538505,4048.157409
12213,4288.620314,0,33,53,4288.620314,4307.259796
12214,3469.644081,0,20,35,3469.644081,3324.222038
12215,3571.870491,0,23,32,3571.870491,3431.689537
12216,3422.092647,0,20,29,3422.092647,3271.16803
12217,3826.100844,0,28,32,3826.100844,3710.740171
12218,3579.515559,0,21,45,3579.515559,3469.142926
12219,3487.086685,0,21,30,3487.086685,3305.137812
12220,3420.132866,1,18,57,3544.021722,3420.132866
12221,3251.02419,0,17,22,3251.02419,3052.424265
12222,4298.655849,0,35,37,4298.655849,4231.071636
12223,3437.415398,0,18,41,3437.415398,3289.696803
12224,3322.396116,0,22,3,3322.396116,3084.712317
12225,3391.145502,0,18,36,3391.145502,3237.62169
12226,3450.9893,1,24,30,3605.041106,3450.9893
12227,4795.127455,1,39,58,4776.383801,4795.127455
12228,3977.747828,0,30,38,3977.747828,3908.448075
12229,3372.010573,0,19,28,3372.010573,3187.886139
12230,3713.778097,1,25,51,3813.939345,3713.778097
12231,3757.366894,0,28,24,3757.366894,3580.319504
12232,3447.141133,0,19,35,3447.141133,3287.091858
12233,3381.407283,0,19,27,3381.407283,3196.437895
12234,4074.964605,0,30,50,4074.964605,4001.254153
12235,3263.293345,0,17,22,3263.293345,3032.861413
12236,3148.705777,1,17,30,3313.485722,3148.705777
12237,4017.287419,0,29,50,4017.287419,3995.75675
12238,3242.644468,0,16,23,3242.644468,3046.934802
12239,3296.68497,0,16,30,3296.68497,3100.796141
12240,3565.551124,0,19,55,3565.551124,3464.965858
12241,3241.369307,1,19,33,3424.443664,3241.369307
12242,3428.379467,1,21,42,3558.361386,3428.379467
12243,3490.858266,1,21,48,3612.515011,3490.858266
12244,4117.372323,0,32,37,4117.372323,4028.593194
12245,3233.456844,1,17,39,3386.308827,3233.456844
12246,3536.379049,1,20,57,3610.709228,3536.379049
12247,3457.166652,0,17,51,3457.166652,3329.307467
12248,3610.966567,0,22,44,3610.966567,3511.99819
12249,3475.351202,0,19,41,3475.351202,3305.170429
12250,3671.771824,0,25,32,3671.771824,3520.704656
12251,3372.978,0,17,40,3372.978,3237.180841
12252,3812.996247,0,24,58,3812.996247,3759.778972
12253,3442.060389,0,21,25,3442.060389,3261.863199
12254,3470.604678,0,19,44,3470.604678,3373.999063
12255,3154.027707,1,17,35,3356.390943,3154.027707
12256,3500.942763,1,21,50,3603.388093,3500.942763
12257,3183.86218,0,13,25,3183.86218,2962.954289
12258,4268.822634,0,34,40,4268.822634,4197.149298
12259,3365.609396,0,19,27,3365.609396,3188.239561
12260,3112.499587,1,15,35,3293.052697,3112.499587
12261,3009.113159,1,15,24,3210.853202,3009.113159
12262,3290.989753,0,17,22,3290.989753,3090.030607
12263,3501.456572,0,19,44,3501.456572,3365.963749
12264,3143.272612,1,15,41,3330.323796,3143.272612
12265,3293.368977,0,17,25,3293.368977,3107.646501
12266,3414.296044,0,23,10,3414.296044,3201.863652
12267,4180.943752,0,31,54,4180.943752,4172.448233
12268,3535.177923,1,25,33,3680.520716,3535.177923
12269,3617.620294,0,24,32,3617.620294,3464.283262
12270,3051.034856,1,16,25,3261.794482,3051.034856
12271,3545.709487,0,20,47,3545.709487,3419.683946
12272,3416.058797,0,19,33,3416.058797,3237.5341
12273,3931.759873,0,29,40,3931.759873,3843.153677
12274,3726.452732,0,25,40,3726.452732,3616.450008
12275,3339.42312,1,19,43,3471.453122,3339.42312
12276,3887.962136,1,34,16,4057.151824,3887.962136
12277,3438.07359,0,22,20,3438.07359,3257.452916
12278,3887.137581,0,31,21,3887.137581,3739.740168
12279,2902.910971,1,17,5,3151.419486,2902.910971
12280,3273.429597,1,22,22,3449.362181,3273.429597
12281,3082.253177,1,16,27,3266.791571,3082.253177
12282,3563.974749,0,25,19,3563.974749,3400.308187
12283,3991.478297,0,32,24,3991.478297,3868.72704
12284,3384.151067,0,17,38,3384.151067,3207.526781
12285,3437.272191,1,20,45,3543.384388,3437.272191
12286,3213.498,1,19,30,3350.202501,3213.498
12287,3340.520188,0,19,24,3340.520188,3161.576236
12288,3128.124214,1,18,22,3314.906321,3128.124214
12289,3508.069615,0,19,48,3508.069615,3386.153945
12290,4226.383195,1,37,25,4340.238065,4226.383195
12291,3483.235294,1,20,57,3626.364312,3483.235294
12292,3461.878895,0,23,16,3461.878895,3256.621968
12293,3417.994987,0,18,35,3417.994987,3229.231705
12294,3446.294611,1,23,35,3595.851687,3446.294611
12295,3461.666574,1,19,55,3562.816949,3461.666574
12296,3053.431451,1,18,17,3251.918512,3053.431451
12297,3510.810739,0,23,24,3510.810739,3346.654243
12298,3697.600066,0,22,57,3697.600066,3614.921337
12299,3712.514355,0,27,25,3712.514355,3552.345379
12300,4382.621217,0,37,30,4382.621217,4317.708829
12301,3727.706894,0,20,73,3727.706894,3703.911565
12302,3263.140504,0,19,11,3263.140504,3055.080255
12303,3251.232395,0,17,21,3251.232395,3046.915231
12304,3370.753775,0,19,27,3370.753775,3161.491129
12305,3211.472834,0,16,19,3211.472834,2996.664503
12306,3208.088882,1,18,32,3373.658707,3208.088882
12307,3609.301194,0,24,35,3609.301194,3504.722528
12308,3499.484505,0,19,45,3499.484505,3339.818726
12309,4255.752434,0,34,40,4255.752434,4211.272813
12310,3470.885288,0,20,35,3470.885288,3320.964851
12311,3281.62937,0,17,25,3281.62937,3077.813579
12312,3317.168177,0,15,40,3317.168177,3159.872575
12313,3768.858705,1,28,38,3869.651894,3768.858705
12314,3282.614016,1,24,15,3481.033103,3282.614016
12315,4186.758424,0,32,48,4186.758424,4163.78116
12316,3910.199307,1,28,52,3986.639676,3910.199307
12317,3336.061028,0,19,22,3336.061028,3130.608359
12318,3738.294905,0,26,33,3738.294905,3581.415195
12319,3560.478259,0,19,53,3560.478259,3439.710235
12320,3788.628216,0,27,33,3788.628216,3643.680889
12321,3952.488754,0,31,27,3952.488754,3826.056562
12322,3944.948334,0,29,40,3944.948334,3848.253767
12323,3468.594384,0,21,30,3468.594384,3314.551543
12324,4025.152116,0,30,43,4025.152116,3958.003537
12325,3806.134267,1,29,36,3911.044688,3806.134267
12326,4756.448382,0,40,46,4756.448382,4754.273659
12327,3324.639801,0,22,4,3324.639801,3082.927373
12328,3699.72994,0,25,35,3699.72994,3571.427326
12329,3563.866384,0,19,55,3563.866384,3461.773736
